0.161,0.83
0.162,0.846
0.163,0.846
0.164,0.843
0.165,0.846
0.166,0.836
0.167,0.843
0.168,0.859
0.169,0.84
0.17,0.836
0.171,0.846
0.172,0.853
0.173,0.846
0.174,0.84
0.175,0.846
0.176,0.846
0.177,0.846
0.178,0.849
0.179,0.859
0.18,0.856
0.181,0.856
0.182,0.853
0.183,0.853
0.184,0.866
0.185,0.866
0.186,0.856
0.187,0.84
0.188,0.856
0.189,0.866
0.19,0.853
0.191,0.846
0.192,0.853
0.193,0.853
0.194,0.849
0.195,0.859
0.196,0.859
0.197,0.856
0.198,0.853
0.199,0.856
0.2,0.866
0.201,0.866
0.202,0.866
0.203,0.859
0.204,0.859
0.205,0.869
0.206,0.869
0.207,0.856
0.208,0.859
0.209,0.866
0.21,0.866
0.211,0.849
0.212,0.859
0.213,0.869
0.214,0.866
0.215,0.862
0.216,0.866
0.217,0.859
0.218,0.866
0.219,0.869
0.22,0.869
0.221,0.869
0.222,0.879
0.223,0.892
0.224,0.876
0.225,0.879
0.226,0.879
0.227,0.879
0.228,0.872
0.229,0.879
0.23,0.882
0.231,0.879
0.232,0.879
0.233,0.876
0.234,0.876
0.235,0.879
0.236,0.895
0.237,0.879
0.238,0.879
0.239,0.892
0.24,0.902
0.241,0.889
0.242,0.895
0.243,0.905
0.244,0.895
0.245,0.889
0.246,0.899
0.247,0.905
0.248,0.895
0.249,0.899
0.25,0.899
0.251,0.905
0.252,0.905
0.253,0.918
0.254,0.902
0.255,0.895
0.256,0.895
0.257,0.905
0.258,0.895
0.259,0.902
0.26,0.918
0.261,0.909
0.262,0.902
0.263,0.902
0.264,0.912
0.265,0.912
0.266,0.918
0.267,0.909
0.268,0.908
0.269,0.918
0.27,0.931
0.271,0.912
0.272,0.899
0.273,0.915
0.274,0.912
0.275,0.908
0.276,0.912
0.277,0.922
0.278,0.909
0.279,0.915
0.28,0.912
0.281,0.918
0.282,0.915
0.283,0.931
0.284,0.915
0.285,0.912
0.286,0.922
0.287,0.925
0.288,0.912
0.289,0.922
0.29,0.928
0.291,0.915
0.292,0.922
0.293,0.922
0.294,0.918
0.295,0.925
0.296,0.922
0.297,0.922
0.298,0.918
0.299,0.925
0.3,0.931
0.301,0.918
0.302,0.918
0.303,0.928
0.304,0.931
0.305,0.931
0.306,0.935
0.307,0.931
0.308,0.931
0.309,0.918
0.31,0.928
0.311,0.938
0.312,0.932
0.313,0.935
0.314,0.931
0.315,0.918
0.316,0.931
0.317,0.938
0.318,0.925
0.319,0.925
0.32,0.941
0.321,0.945
0.322,0.928
0.323,0.935
0.324,0.945
0.325,0.925
0.326,0.931
0.327,0.935
0.328,0.931
0.329,0.931
0.33,0.925
0.331,0.925
0.332,0.918
0.333,0.931
0.334,0.928
0.335,0.922
0.336,0.931
0.337,0.931
0.338,0.935
0.339,0.931
0.34,0.925
0.341,0.935
0.342,0.945
0.343,0.945
0.344,0.935
0.345,0.931
0.346,0.935
0.347,0.948
0.348,0.932
0.349,0.918
0.35,0.931
0.351,0.922
0.352,0.925
0.353,0.938
0.354,0.935
0.355,0.925
0.356,0.928
0.357,0.931
0.358,0.931
0.359,0.941
0.36,0.951
0.361,0.932
0.362,0.938
0.363,0.928
0.364,0.948
0.365,0.941
0.366,0.922
0.367,0.944
0.368,0.945
0.369,0.935
0.37,0.931
0.371,0.931
0.372,0.935
0.373,0.935
0.374,0.925
0.375,0.935
0.376,0.938
0.377,0.948
0.378,0.935
0.379,0.931
0.38,0.948
0.381,0.951
0.382,0.935
0.383,0.945
0.384,0.948
0.385,0.941
0.386,0.945
0.387,0.938
0.388,0.941
0.389,0.938
0.39,0.941
0.391,0.928
0.392,0.922
0.393,0.931
0.394,0.941
0.395,0.922
0.396,0.918
0.397,0.931
0.398,0.935
0.399,0.922
0.4,0.925
0.401,0.928
0.402,0.925
0.403,0.922
0.404,0.909
0.405,0.908
0.406,0.915
0.407,0.912
0.408,0.899
0.409,0.895
0.41,0.892
0.411,0.905
0.412,0.882
0.413,0.889
0.414,0.879
0.415,0.879
0.416,0.866
0.417,0.876
0.418,0.879
0.419,0.859
0.42,0.862
0.421,0.859
0.422,0.862
0.423,0.862
0.424,0.869
0.425,0.859
0.426,0.84
0.427,0.852
0.428,0.849
0.429,0.843
0.43,0.833
0.431,0.843
0.432,0.82
0.433,0.83
0.434,0.823
0.435,0.826
0.436,0.817
0.437,0.826
0.438,0.807
0.439,0.807
0.44,0.82
0.441,0.83
0.442,0.804
0.443,0.807
0.444,0.816
0.445,0.807
0.446,0.807
0.447,0.807
0.448,0.807
0.449,0.807
0.45,0.794
0.451,0.793
0.452,0.793
0.453,0.797
0.454,0.8
0.455,0.79
0.456,0.774
0.457,0.79
0.458,0.793
0.459,0.79
0.46,0.79
0.461,0.79
0.462,0.787
0.463,0.787
0.464,0.787
0.465,0.8
0.466,0.797
0.467,0.79
0.468,0.793
0.469,0.78
0.47,0.793
0.471,0.803
0.472,0.781
0.473,0.78
0.474,0.79
0.475,0.79
0.476,0.78
0.477,0.79
0.478,0.787
0.479,0.797
0.48,0.794
0.481,0.793
0.482,0.787
0.483,0.79
0.484,0.8
0.485,0.794
0.486,0.787
0.487,0.787
0.488,0.806
0.489,0.79
0.49,0.771
0.491,0.783
0.492,0.793
0.493,0.787
0.494,0.787
0.495,0.79
0.496,0.784
0.497,0.784
0.498,0.787
0.499,0.793
0.5,0.79
0.501,0.793
0.502,0.79
0.503,0.787
0.504,0.8
0.505,0.803
0.506,0.794
0.507,0.793
0.508,0.803
0.509,0.81
0.51,0.787
0.511,0.787
0.512,0.803
0.513,0.79
0.514,0.787
0.515,0.797
0.516,0.797
0.517,0.797
0.518,0.787
0.519,0.79
0.52,0.8
0.521,0.8
0.522,0.813
0.523,0.797
0.524,0.797
0.525,0.807
0.526,0.807
0.527,0.794
0.528,0.803
0.529,0.82
0.53,0.8
0.531,0.807
0.532,0.803
0.533,0.803
0.534,0.794
0.535,0.81
0.536,0.8
0.537,0.8
0.538,0.8
0.539,0.813
0.54,0.8
0.541,0.787
0.542,0.806
0.543,0.81
0.544,0.8
0.545,0.803
0.546,0.816
0.547,0.807
0.548,0.803
0.549,0.803
0.55,0.807
0.551,0.807
0.552,0.807
0.553,0.803
0.554,0.807
0.555,0.8
0.556,0.807
0.557,0.8
0.558,0.787
0.559,0.793
0.56,0.81
0.561,0.797
0.562,0.8
0.563,0.8
0.564,0.803
0.565,0.797
0.566,0.803
0.567,0.803
0.568,0.8
0.569,0.8
0.57,0.8
0.571,0.803
0.572,0.794
0.573,0.797
0.574,0.8
0.575,0.79
0.576,0.787
0.577,0.8
0.578,0.794
0.579,0.777
0.58,0.797
0.581,0.797
0.582,0.794
0.583,0.79
0.584,0.793
0.585,0.78
0.586,0.774
0.587,0.787
0.588,0.793
0.589,0.79
0.59,0.787
0.591,0.784
0.592,0.777
0.593,0.771
0.594,0.78
0.595,0.78
0.596,0.777
0.597,0.777
0.598,0.784
0.599,0.771
0.6,0.761
0.601,0.78
0.602,0.78
0.603,0.764
0.604,0.777
0.605,0.78
0.606,0.777
0.607,0.774
0.608,0.777
0.609,0.771
0.61,0.77
0.611,0.764
0.612,0.767
0.613,0.764
0.614,0.77
0.615,0.774
0.616,0.761
0.617,0.748
0.618,0.764
0.619,0.774
0.62,0.767
0.621,0.754
0.622,0.761
0.623,0.761
0.624,0.754
0.625,0.751
0.626,0.764
0.627,0.761
0.628,0.757
0.629,0.754
0.63,0.748
0.631,0.754
0.632,0.764
0.633,0.754
0.634,0.748
0.635,0.757
0.636,0.754
0.637,0.741
0.638,0.744
0.639,0.751
0.64,0.748
0.641,0.747
0.642,0.747
0.643,0.76
0.644,0.751
0.645,0.748
0.646,0.747
0.647,0.747
0.648,0.747
0.649,0.747
0.65,0.741
0.651,0.738
0.652,0.744
0.653,0.767
0.654,0.744
0.655,0.747
0.656,0.751
0.657,0.741
0.658,0.744
0.659,0.741
0.66,0.757
0.661,0.741
0.662,0.747
0.663,0.747
0.664,0.754
0.665,0.751
0.666,0.757
0.667,0.744
0.668,0.744
0.669,0.751
0.67,0.761
0.671,0.738
0.672,0.734
0.673,0.747
0.674,0.734
0.675,0.731
0.676,0.741
0.677,0.751
0.678,0.741
0.679,0.744
0.68,0.751
0.681,0.738
0.682,0.744
0.683,0.747
0.684,0.744
0.685,0.741
0.686,0.741
0.687,0.757
0.688,0.741
0.689,0.744
0.69,0.751
0.691,0.738
0.692,0.754
0.693,0.735
0.694,0.747
0.695,0.738
0.696,0.738
0.697,0.741
0.698,0.744
0.699,0.734
0.7,0.744
0.701,0.734
0.702,0.731
0.703,0.741
0.704,0.747
0.705,0.744
0.706,0.734
0.707,0.741
0.708,0.744
0.709,0.741
0.71,0.744
0.711,0.751
0.712,0.744
0.713,0.734
0.714,0.741
0.715,0.747
0.716,0.741
0.717,0.747
0.718,0.744
0.719,0.741
0.72,0.751
0.721,0.754
0.722,0.741
0.723,0.741
0.724,0.754
0.725,0.748
0.726,0.747
0.727,0.747
0.728,0.754
0.729,0.741
0.73,0.734
0.731,0.734
0.732,0.741
0.733,0.741
0.734,0.757
0.735,0.741
0.736,0.731
0.737,0.751
0.738,0.761
0.739,0.738
0.74,0.747
0.741,0.751
0.742,0.748
0.743,0.744
0.744,0.747
0.745,0.767
0.746,0.748
0.747,0.751
0.748,0.757
0.749,0.748
0.75,0.747
0.751,0.767
0.752,0.754
0.753,0.754
0.754,0.767
0.755,0.767
0.756,0.754
0.757,0.767
0.758,0.77
0.759,0.777
0.76,0.771
0.761,0.79
0.762,0.793
0.763,0.8
0.764,0.803
0.765,0.807
0.766,0.813
0.767,0.82
0.768,0.826
0.769,0.823
0.77,0.817
0.771,0.846
0.772,0.859
0.773,0.833
0.774,0.836
0.775,0.852
0.776,0.872
0.777,0.872
0.778,0.859
0.779,0.869
0.78,0.866
0.781,0.866
0.782,0.876
0.783,0.879
0.784,0.885
0.785,0.892
0.786,0.892
0.787,0.912
0.788,0.931
0.789,0.935
0.79,0.915
0.791,0.909
0.792,0.912
0.793,0.931
0.794,0.912
0.795,0.892
0.796,0.879
0.797,0.885
0.798,0.889
0.799,0.899
0.8,0.902
0.801,0.899
0.802,0.895
0.803,0.915
0.804,0.922
0.805,0.931
0.806,0.931
0.807,0.935
0.808,0.922
0.809,0.922
0.81,0.928
0.811,0.912
0.812,0.899
0.813,0.902
0.814,0.905
0.815,0.879
0.816,0.898
0.817,0.886
0.818,0.869
0.819,0.846
0.82,0.849
0.821,0.846
0.822,0.827
0.823,0.82
0.824,0.807
0.825,0.807
0.826,0.807
0.827,0.807
0.828,0.784
0.829,0.78
0.83,0.784
0.831,0.78
0.832,0.764
0.833,0.77
0.834,0.777
0.835,0.754
0.836,0.738
0.837,0.744
0.838,0.747
0.839,0.754
0.84,0.748
0.841,0.747
0.842,0.738
0.843,0.731
0.844,0.738
0.845,0.715
0.846,0.711
0.847,0.734
0.848,0.725
0.849,0.724
0.85,0.721
0.851,0.711
0.852,0.708
0.853,0.705
0.854,0.705
0.855,0.715
0.856,0.705
0.857,0.721
0.858,0.711
0.859,0.695
0.86,0.711
0.861,0.728
0.862,0.708
0.863,0.698
0.864,0.714
0.865,0.718
0.866,0.702
0.867,0.721
0.868,0.711
0.869,0.702
0.87,0.701
0.871,0.714
0.872,0.702
0.873,0.711
0.874,0.715
0.875,0.695
0.876,0.692
0.877,0.705
0.878,0.724
0.879,0.702
0.88,0.708
0.881,0.711
0.882,0.708
0.883,0.708
0.884,0.715
0.885,0.715
0.886,0.715
0.887,0.718
0.888,0.721
0.889,0.715
0.89,0.721
0.891,0.724
0.892,0.718
0.893,0.708
0.894,0.721
0.895,0.731
0.896,0.715
0.897,0.708
0.898,0.715
0.899,0.734
0.9,0.725
0.901,0.724
0.902,0.718
0.903,0.721
0.904,0.728
0.905,0.728
0.906,0.731
0.907,0.747
0.908,0.76
0.909,0.774
0.91,0.787
0.911,0.819
0.912,0.859
0.913,0.875
0.914,0.895
0.915,0.921
0.916,0.951
0.917,0.954
0.918,0.984
0.919,1.01
0.92,1.036
0.921,1.037
0.922,1.046
0.923,1.05
0.924,1.053
0.925,1.063
0.926,1.066
0.927,1.03
0.928,1.007
0.929,0.988
0.93,0.932
0.931,0.87
0.932,0.81
0.933,0.761
0.934,0.715
0.935,0.669
0.936,0.626
0.937,0.554
0.938,0.469
0.939,0.393
0.94,0.337
0.941,0.321
0.942,0.307
0.943,0.278
0.944,0.252
0.945,0.199
0.946,0.16
0.947,0.104
0.948,0.084
0.949,0.058
0.95,0.028
0.951,-0.014
0.952,-0.034
0.953,-0.008
0.954,0.024
0.955,0.054
0.956,0.097
0.957,0.139
0.958,0.175
0.959,0.231
0.96,0.274
0.961,0.294
0.962,0.346
0.963,0.379
0.964,0.396
0.965,0.419
0.966,0.442
0.967,0.474
0.968,0.481
0.969,0.488
0.97,0.537
0.971,0.573
0.972,0.577
0.973,0.606
0.974,0.619
0.975,0.632
0.976,0.645
0.977,0.668
0.978,0.688
0.979,0.701
0.98,0.711
0.981,0.734
0.982,0.738
0.983,0.751
0.984,0.751
0.985,0.757
0.986,0.757
0.987,0.761
0.988,0.774
0.989,0.764
0.99,0.764
0.991,0.767
0.992,0.764
0.993,0.767
0.994,0.774
0.995,0.78
0.996,0.774
0.997,0.774
0.998,0.793
0.999,0.787
1,0.777
1.001,0.793
1.002,0.787
1.003,0.78
1.004,0.793
1.005,0.797
1.006,0.79
1.007,0.793
1.008,0.79
1.009,0.816
1.01,0.8
1.011,0.787
1.012,0.8
1.013,0.79
1.014,0.793
1.015,0.793
1.016,0.803
1.017,0.794
1.018,0.8
1.019,0.797
1.02,0.8
1.021,0.813
1.022,0.82
1.023,0.803
1.024,0.807
1.025,0.784
1.026,0.806
1.027,0.803
1.028,0.81
1.029,0.813
1.03,0.803
1.031,0.803
1.032,0.807
1.033,0.803
1.034,0.807
1.035,0.81
1.036,0.8
1.037,0.8
1.038,0.803
1.039,0.829
1.04,0.804
1.041,0.797
1.042,0.816
1.043,0.82
1.044,0.813
1.045,0.823
1.046,0.823
1.047,0.826
1.048,0.817
1.049,0.829
1.05,0.826
1.051,0.83
1.052,0.826
1.053,0.83
1.054,0.817
1.055,0.833
1.056,0.846
1.057,0.827
1.058,0.83
1.059,0.839
1.06,0.846
1.061,0.836
1.062,0.833
1.063,0.83
1.064,0.846
1.065,0.84
1.066,0.846
1.067,0.849
1.068,0.849
1.069,0.853
1.07,0.846
1.071,0.843
1.072,0.846
1.073,0.862
1.074,0.836
1.075,0.846
1.076,0.846
1.077,0.846
1.078,0.849
1.079,0.853
1.08,0.856
1.081,0.849
1.082,0.846
1.083,0.853
1.084,0.869
1.085,0.859
1.086,0.859
1.087,0.859
1.088,0.846
1.089,0.853
1.09,0.872
1.091,0.859
1.092,0.853
1.093,0.866
1.094,0.869
1.095,0.853
1.096,0.849
1.097,0.862
1.098,0.862
1.099,0.869
1.1,0.866
1.101,0.869
1.102,0.869
1.103,0.859
1.104,0.862
1.105,0.872
1.106,0.879
1.107,0.859
1.108,0.859
1.109,0.872
1.11,0.876
1.111,0.872
1.112,0.859
1.113,0.853
1.114,0.862
1.115,0.882
1.116,0.859
1.117,0.859
1.118,0.869
1.119,0.863
1.12,0.853
1.121,0.866
1.122,0.872
1.123,0.879
1.124,0.879
1.125,0.866
1.126,0.872
1.127,0.872
1.128,0.889
1.129,0.869
1.13,0.869
1.131,0.882
1.132,0.882
1.133,0.869
1.134,0.863
1.135,0.859
1.136,0.872
1.137,0.859
1.138,0.872
1.139,0.876
1.14,0.879
1.141,0.879
1.142,0.872
1.143,0.882
1.144,0.882
1.145,0.889
1.146,0.866
1.147,0.853
1.148,0.866
1.149,0.889
1.15,0.869
1.151,0.872
1.152,0.869
1.153,0.872
1.154,0.876
1.155,0.866
1.156,0.872
1.157,0.869
1.158,0.872
1.159,0.866
1.16,0.869
1.161,0.885
1.162,0.892
1.163,0.882
1.164,0.889
1.165,0.885
1.166,0.898
1.167,0.889
1.168,0.889
1.169,0.889
1.17,0.872
1.171,0.866
1.172,0.869
1.173,0.885
1.174,0.879
1.175,0.879
1.176,0.872
1.177,0.892
1.178,0.889
1.179,0.885
1.18,0.882
1.181,0.869
1.182,0.882
1.183,0.898
1.184,0.889
1.185,0.885
1.186,0.882
1.187,0.885
1.188,0.882
1.189,0.885
1.19,0.892
1.191,0.886
1.192,0.879
1.193,0.879
1.194,0.882
1.195,0.892
1.196,0.886
1.197,0.872
1.198,0.882
1.199,0.882
1.2,0.908
1.201,0.889
1.202,0.889
1.203,0.892
1.204,0.902
1.205,0.892
1.206,0.895
1.207,0.899
1.208,0.905
1.209,0.899
1.21,0.895
1.211,0.905
1.212,0.892
1.213,0.892
1.214,0.899
1.215,0.889
1.216,0.892
1.217,0.902
1.218,0.899
1.219,0.892
1.22,0.908
1.221,0.905
1.222,0.899
1.223,0.899
1.224,0.902
1.225,0.905
1.226,0.892
1.227,0.892
1.228,0.905
1.229,0.899
1.23,0.892
1.231,0.882
1.232,0.885
1.233,0.885
1.234,0.895
1.235,0.873
1.236,0.859
1.237,0.875
1.238,0.882
1.239,0.866
1.24,0.866
1.241,0.879
1.242,0.872
1.243,0.856
1.244,0.859
1.245,0.859
1.246,0.862
1.247,0.846
1.248,0.853
1.249,0.84
1.25,0.839
1.251,0.849
1.252,0.83
1.253,0.813
1.254,0.823
1.255,0.823
1.256,0.817
1.257,0.81
1.258,0.82
1.259,0.813
1.26,0.81
1.261,0.8
1.262,0.807
1.263,0.803
1.264,0.81
1.265,0.803
1.266,0.797
1.267,0.8
1.268,0.813
1.269,0.794
1.27,0.787
1.271,0.787
1.272,0.787
1.273,0.784
1.274,0.774
1.275,0.793
1.276,0.78
1.277,0.767
1.278,0.774
1.279,0.764
1.28,0.774
1.281,0.78
1.282,0.771
1.283,0.761
1.284,0.777
1.285,0.784
1.286,0.761
1.287,0.761
1.288,0.777
1.289,0.78
1.29,0.771
1.291,0.767
1.292,0.77
1.293,0.767
1.294,0.764
1.295,0.761
1.296,0.77
1.297,0.757
1.298,0.761
1.299,0.764
1.3,0.767
1.301,0.764
1.302,0.774
1.303,0.767
1.304,0.761
1.305,0.783
1.306,0.784
1.307,0.767
1.308,0.767
1.309,0.761
1.31,0.77
1.311,0.748
1.312,0.754
1.313,0.767
1.314,0.774
1.315,0.78
1.316,0.764
1.317,0.754
1.318,0.77
1.319,0.774
1.32,0.777
1.321,0.774
1.322,0.767
1.323,0.783
1.324,0.784
1.325,0.767
1.326,0.787
1.327,0.767
1.328,0.761
1.329,0.757
1.33,0.777
1.331,0.774
1.332,0.784
1.333,0.771
1.334,0.77
1.335,0.774
1.336,0.774
1.337,0.761
1.338,0.767
1.339,0.764
1.34,0.777
1.341,0.777
1.342,0.771
1.343,0.777
1.344,0.777
1.345,0.784
1.346,0.774
1.347,0.787
1.348,0.774
1.349,0.771
1.35,0.777
1.351,0.777
1.352,0.78
1.353,0.78
1.354,0.774
1.355,0.78
1.356,0.787
1.357,0.797
1.358,0.774
1.359,0.777
1.36,0.79
1.361,0.79
1.362,0.774
1.363,0.777
1.364,0.78
1.365,0.787
1.366,0.793
1.367,0.793
1.368,0.797
1.369,0.787
1.37,0.793
1.371,0.771
1.372,0.764
1.373,0.787
1.374,0.79
1.375,0.767
1.376,0.777
1.377,0.777
1.378,0.784
1.379,0.774
1.38,0.78
1.381,0.784
1.382,0.78
1.383,0.774
1.384,0.774
1.385,0.79
1.386,0.78
1.387,0.787
1.388,0.787
1.389,0.78
1.39,0.78
1.391,0.79
1.392,0.774
1.393,0.774
1.394,0.79
1.395,0.797
1.396,0.767
1.397,0.754
1.398,0.777
1.399,0.78
1.4,0.774
1.401,0.777
1.402,0.787
1.403,0.777
1.404,0.784
1.405,0.784
1.406,0.774
1.407,0.777
1.408,0.784
1.409,0.771
1.41,0.754
1.411,0.777
1.412,0.787
1.413,0.774
1.414,0.767
1.415,0.761
1.416,0.764
1.417,0.764
1.418,0.774
1.419,0.777
1.42,0.767
1.421,0.757
1.422,0.777
1.423,0.774
1.424,0.777
1.425,0.777
1.426,0.784
1.427,0.774
1.428,0.774
1.429,0.764
1.43,0.77
1.431,0.764
1.432,0.774
1.433,0.761
1.434,0.764
1.435,0.767
1.436,0.764
1.437,0.767
1.438,0.751
1.439,0.764
1.44,0.764
1.441,0.764
1.442,0.774
1.443,0.758
1.444,0.751
1.445,0.764
1.446,0.787
1.447,0.767
1.448,0.754
1.449,0.761
1.45,0.754
1.451,0.764
1.452,0.761
1.453,0.757
1.454,0.751
1.455,0.761
1.456,0.741
1.457,0.754
1.458,0.757
1.459,0.767
1.46,0.754
1.461,0.754
1.462,0.757
1.463,0.761
1.464,0.751
1.465,0.761
1.466,0.767
1.467,0.748
1.468,0.751
1.469,0.754
1.47,0.757
1.471,0.754
1.472,0.757
1.473,0.748
1.474,0.747
1.475,0.757
1.476,0.757
1.477,0.748
1.478,0.744
1.479,0.76
1.48,0.744
1.481,0.744
1.482,0.764
1.483,0.761
1.484,0.754
1.485,0.754
1.486,0.764
1.487,0.757
1.488,0.754
1.489,0.767
1.49,0.751
1.491,0.735
1.492,0.754
1.493,0.764
1.494,0.741
1.495,0.747
1.496,0.751
1.497,0.748
1.498,0.76
1.499,0.761
1.5,0.757
1.501,0.754
1.502,0.757
1.503,0.757
1.504,0.764
1.505,0.748
1.506,0.757
1.507,0.764
1.508,0.751
1.509,0.764
1.51,0.754
1.511,0.751
1.512,0.735
1.513,0.767
1.514,0.774
1.515,0.738
1.516,0.738
1.517,0.751
1.518,0.761
1.519,0.744
1.52,0.76
1.521,0.757
1.522,0.757
1.523,0.761
1.524,0.751
1.525,0.757
1.526,0.748
1.527,0.773
1.528,0.754
1.529,0.744
1.53,0.754
1.531,0.764
1.532,0.738
1.533,0.747
1.534,0.754
1.535,0.764
1.536,0.767
1.537,0.767
1.538,0.757
1.539,0.744
1.54,0.751
1.541,0.751
1.542,0.764
1.543,0.757
1.544,0.748
1.545,0.754
1.546,0.761
1.547,0.754
1.548,0.761
1.549,0.761
1.55,0.741
1.551,0.751
1.552,0.751
1.553,0.744
1.554,0.757
1.555,0.757
1.556,0.751
1.557,0.741
1.558,0.757
1.559,0.761
1.56,0.757
1.561,0.761
1.562,0.754
1.563,0.761
1.564,0.761
1.565,0.767
1.566,0.77
1.567,0.764
1.568,0.774
1.569,0.771
1.57,0.754
1.571,0.761
1.572,0.767
1.573,0.764
1.574,0.77
1.575,0.777
1.576,0.774
1.577,0.761
1.578,0.78
1.579,0.78
1.58,0.797
1.581,0.784
1.582,0.806
1.583,0.803
1.584,0.807
1.585,0.807
1.586,0.823
1.587,0.813
1.588,0.833
1.589,0.833
1.59,0.826
1.591,0.83
1.592,0.836
1.593,0.846
1.594,0.849
1.595,0.853
1.596,0.866
1.597,0.859
1.598,0.866
1.599,0.879
1.6,0.872
1.601,0.872
1.602,0.882
1.603,0.889
1.604,0.882
1.605,0.892
1.606,0.912
1.607,0.905
1.608,0.912
1.609,0.918
1.61,0.925
1.611,0.931
1.612,0.915
1.613,0.915
1.614,0.905
1.615,0.905
1.616,0.921
1.617,0.892
1.618,0.886
1.619,0.895
1.62,0.908
1.621,0.895
1.622,0.908
1.623,0.905
1.624,0.915
1.625,0.931
1.626,0.944
1.627,0.945
1.628,0.932
1.629,0.931
1.63,0.938
1.631,0.915
1.632,0.909
1.633,0.918
1.634,0.896
1.635,0.882
1.636,0.895
1.637,0.905
1.638,0.892
1.639,0.892
1.64,0.882
1.641,0.866
1.642,0.849
1.643,0.833
1.644,0.836
1.645,0.83
1.646,0.81
1.647,0.807
1.648,0.807
1.649,0.8
1.65,0.787
1.651,0.784
1.652,0.787
1.653,0.787
1.654,0.79
1.655,0.767
1.656,0.774
1.657,0.771
1.658,0.764
1.659,0.751
1.66,0.748
1.661,0.76
1.662,0.761
1.663,0.741
1.664,0.738
1.665,0.728
1.666,0.731
1.667,0.747
1.668,0.728
1.669,0.715
1.67,0.724
1.671,0.724
1.672,0.718
1.673,0.724
1.674,0.718
1.675,0.711
1.676,0.718
1.677,0.731
1.678,0.725
1.679,0.724
1.68,0.731
1.681,0.715
1.682,0.721
1.683,0.715
1.684,0.721
1.685,0.718
1.686,0.715
1.687,0.721
1.688,0.721
1.689,0.705
1.69,0.711
1.691,0.711
1.692,0.718
1.693,0.708
1.694,0.705
1.695,0.708
1.696,0.718
1.697,0.715
1.698,0.711
1.699,0.718
1.7,0.715
1.701,0.724
1.702,0.721
1.703,0.711
1.704,0.724
1.705,0.731
1.706,0.715
1.707,0.721
1.708,0.721
1.709,0.728
1.71,0.725
1.711,0.728
1.712,0.721
1.713,0.724
1.714,0.718
1.715,0.715
1.716,0.728
1.717,0.721
1.718,0.734
1.719,0.718
1.72,0.721
1.721,0.728
1.722,0.751
1.723,0.735
1.724,0.731
1.725,0.738
1.726,0.744
1.727,0.747
1.728,0.76
1.729,0.78
1.73,0.78
1.731,0.806
1.732,0.836
1.733,0.856
1.734,0.905
1.735,0.925
1.736,0.941
1.737,0.961
1.738,0.987
1.739,1
1.74,1.013
1.741,1.053
1.742,1.079
1.743,1.076
1.744,1.073
1.745,1.076
1.746,1.089
1.747,1.083
1.748,1.053
1.749,1.007
